ConstituentID,Classification,DateAcquired,Cataloged,ObjectID,Height,Width
137,Print,06/06/1967,Y,69901,45,44.8
229,Photograph,06/03/1968,N,40458,,
3528,Illustrated Book,18/01/1983,Y,17609,19.8,19.9
209,Print,28/10/1969,Y,74453,57.5,37.6
153,Print,07/10/1975,Y,172388,40.1,50.4
22870,Photograph,14/06/2001,Y,82469,27.5,21.5
710,Print,08/10/2008,Y,119541,25.3,20.2
1081,Illustrated Book,06/10/1964,N,23333,20,27.7
3263,Illustrated Book,24/01/2001,N,284665,0,0
41280,Sculpture,16/04/2018,Y,283693,40.64008128,0
229,Photograph,06/03/1968,N,42411,,
5117,(not assigned),08/10/2008,N,131542,9,20
97,Illustrated Book,09/05/1975,N,12150,21,43.1
2801,Illustrated Book,06/04/1965,N,12602,6.5,5
819,Print,10/01/1974,N,64953,43.5,61.2
5424,Photograph,07/03/1972,N,46576,17.7,17.7
3455,Photograph,13/06/2002,Y,86042,16.5,24.4
4530,Print,28/10/1969,Y,74698,76.2,56.9
5030,Photograph,24/10/2013,Y,173474,24.4,19.5
5910,Print,11/07/1946,Y,63515,51.7,39.8
6520,Illustrated Book,,N,279857,19.1,21.4
5640,Drawing,28/04/1981,Y,34247,27.9,21.6
229,Photograph,06/03/1968,Y,42465,,
5933,Drawing,03/06/2015,Y,196338,28.25755652,20.95504191
4016,Illustrated Book,06/10/1964,Y,29062,29.3,19.5
4510,Illustrated Book,04/06/1985,N,12796,24,14.6
3332,Drawing,18/04/1935,Y,33149,61,48.3
740,Photograph,12/10/2006,Y,104292,22.2,19.2
710,Print,18/06/2008,Y,84639,25,20
5360,Painting,26/05/1949,Y,79419,161.6,156.2
1752,Illustrated Book,12/05/1970,Y,13392,20.8,17.3
30166,Print,02/10/2014,Y,184720,66,111.1
23308,Illustrated Book,24/01/2001,Y,164384,15,10.5
33825,Illustrated Book,07/02/2012,Y,166483,26.9,21
7166,Mies van der Rohe Archive,,N,187435,40.64008128,41.91008382
733,Drawing,19/02/1988,Y,33415,132.4,92.7
6287,Photograph,10/04/2003,Y,88098,33.6,22.6
5145,Photograph,28/05/2015,Y,204734,25.4000508,17.78003556
8059,Mies van der Rohe Archive,,N,139751,35.24257049,76.2001524
32655,Design,05/06/2007,N,109242,7.9375,10.16
2832,Illustrated Book,05/03/1970,N,11906,39.8,61.5
8139,Photograph,20/10/2005,Y,100526,35,28
208,Photograph,13/11/1973,N,53472,37.5,37.8
229,Photograph,06/03/1968,Y,41650,,
4160,Print,27/10/2015,Y,199795,37.5,28.6
710,Print,08/10/2008,Y,119383,18.2,14.7
4514,Drawing,27/02/1935,Y,34397,19.4,26
2648,Photograph,07/01/1964,N,82961,8.3,6.5
6288,Drawing,12/05/2010,Y,137425,30.16256033,40.32258065
2686,Illustrated Book,19/03/1956,Y,11123,18.7,16.2
,Installation,08/10/2008,N,138033,22.3,20.3
5804,Drawing,08/02/1966,Y,34927,33,25.7
229,Photograph,06/03/1968,Y,43189,,
1048,Print,18/10/2017,Y,273286,27,32
3030,Drawing,12/05/2010,Y,186413,10.16002032,14.60502921
1940,Drawing,21/11/1989,Y,86298,35.2426,27.9401
665,Illustrated Book,06/10/1964,Y,155524,6.8,6.3
1533,Photograph,08/05/2014,N,185124,21.7487935,28.41630683
5634,Periodical,,Y,183698,28.5,18.5
3048,Print,10/02/1977,Y,60733,82.1,78.3
8595,Photograph,26/10/2017,Y,277281,5.08001016,5.08001016
8595,Photograph,,Y,405188,,
2002,Photograph,12/10/2000,Y,57616,24.6,16.1
7122,Print,08/06/2016,Y,198331,37.8,57
229,Photograph,06/03/1968,N,39491,,
1104,Illustrated Book,22/05/1991,Y,11500,33,24.5
429,Print,24/05/1951,Y,66591,32.3,24.4
3834,Painting,25/10/1985,Y,80508,30.4,35.4
1000,Photograph,11/05/2009,Y,128828,24,18
1633,Print,09/11/1965,Y,73968,36.5,27.9
1055,Illustrated Book,06/10/1964,N,22556,29.7,22.3
4016,Illustrated Book,06/10/1964,Y,29077,28.5,21.7
131253,Photograph,12/11/2019,Y,397779,18.0975362,17.78003556
22592,Design,11/05/2001,Y,82169,2.6,4.1275
8595,Photograph,11/10/2007,Y,111521,8,5.4
1777,Photograph,13/04/1933,Y,45555,10.7,15.3
890,Illustrated Book,11/04/1967,N,15720,29.7,19
734,Photograph,07/05/1942,N,49679,13.9,22.7
3669,Print,15/01/1987,Y,60210,74.6,53.9
7166,Mies van der Rohe Archive,,Y,142932,20.95504191,29.21005842
3898,Design,10/05/1966,N,6279,,
5679,Illustrated Book,14/05/1987,N,13210,25.3,18.7
3,Photograph,07/03/1972,N,46225,37.2,55.9
3832,Illustrated Book,06/10/1964,N,28582,35,25.6
5349,Print,10/01/1974,Y,72068,24,22.7
4084,Print,11/02/1964,N,62847,,
3832,Illustrated Book,06/10/1964,N,28621,8.2,6.9
229,Photograph,06/03/1968,Y,40698,,
3963,Illustrated Book,13/12/1967,N,32658,,
8383,Painting,21/10/1999,Y,78436,120.0152,188.2779
5910,Illustrated Book,04/11/1992,N,18057,27,17.9
4707,Print,30/09/1954,Y,68854,11.7,15.9
710,Print,08/10/2008,Y,119730,30,20.7
6459,Frank Lloyd Wright Archive,,N,200772,46.67259335,105.0927102
5992,Audio,08/10/2008,N,180284,0,0
6502,Design,11/04/1972,Y,4979,102.9,72.4
4443,Print,07/01/1964,N,59939,24.5,39.4
5145,Photograph,28/05/2015,Y,204742,25.4000508,17.78003556
25523,Drawing,10/12/2002,N,88547,14.9225,20.955
6014,Design,19/10/2015,N,198365,19.0500381,22.22504445
6191,Photograph,,N,222250,0,0
2002,Photograph,12/02/1975,Y,45121,14.9,22.5
1559,Print,02/07/1934,Y,63266,19.3,25.1
5318,Illustrated Book,06/10/1964,N,30960,29.3,24.4
229,Photograph,06/03/1968,N,41592,,
107,Print,17/10/1978,Y,71822,75,54
710,Print,21/01/1982,Y,59591,17.6,12.4
6453,Illustrated Book,28/10/1980,N,19751,24.7,17.3
5749,Photograph,16/01/1941,Y,83101,15.4,20.1
23323,Illustrated Book,24/01/2001,N,17116,16.9863,12.7
24369,Illustrated Book,24/01/2001,N,29444,17.1,11.4
3821,Drawing,08/05/2001,Y,82217,58.7376,46.3551
303,Illustrated Book,15/01/1981,N,9062,24.7,16
227,Print,04/12/1967,N,74230,53.7,72.5
4363,Photograph,16/01/1941,Y,86804,42.5451,52.7051
2229,Illustrated Book,03/05/1977,Y,13411,18,12.5
37004,Multiple,08/10/2008,N,132181,10,12
542,Illustrated Book,06/10/1964,Y,21002,3.4,6.2
3779,Print,10/12/1963,N,72769,24.7,31.8
696,Architecture,27/05/1987,Y,278,41.5926,38.7351
5318,Illustrated Book,06/10/1964,N,31468,31.2,23.9
3302,Drawing,19/12/1956,Y,85272,16.51,17.4625
177,Design,08/01/1980,N,1310,8.89,22.86
4823,Illustrated Book,23/01/1979,N,10724,51,32.5
8595,Photograph,07/10/2010,Y,141188,6,9
4430,Print,06/04/1954,Y,62845,35.5,25.2
23495,Illustrated Book,24/01/2001,N,284418,10,14
3975,Print,10/01/1974,Y,69642,91.5,61.5
4945,Illustrated Book,07/10/1985,N,15997,30.1,34.2
38839,Print,07/03/2011,Y,146446,68.5,53.2
4707,Print,11/05/1965,N,69016,25.3,16.5
828,Design,04/12/1957,Y,6201,127.9,89.2
5116,Print,06/04/1954,N,63331,71,42
6624,Illustrated Book,02/03/1959,Y,16970,22.7,17.5
169,Photograph,21/04/1976,N,47084,15.3,20
4546,Drawing,22/12/1986,Y,36999,17.9,24.5
13012,Design,21/03/2018,Y,220946,107.9502159,70.48514097
,Print,08/10/2008,N,137186,42.8,30.5
3072,Photograph,13/12/2001,Y,84009,33.6,24.3
,(not assigned),08/10/2008,N,136759,0,0
1228,Print,02/10/1984,Y,64481,22.6,18.6
1634,Illustrated Book,11/12/1968,Y,174583,22.5,14.5
10027,Design,17/03/1948,Y,1834,12.7,
3814,Illustrated Book,29/09/1949,N,19106,3.5,6.5
2839,Drawing,15/03/1983,Y,36162,75.8,56.2
7166,Mies van der Rohe Archive,,N,193231,15.24003048,21.59004318
5634,Periodical,,N,183613,27.5,18.2
4609,Print,20/05/1952,Y,61396,31.4,22.3
5293,Print,08/12/1939,Y,94428,54,44.3
3030,Multiple,23/05/2018,Y,282273,28.8,23
710,Print,08/10/2008,Y,119621,25,20.2
942,Print,07/11/1952,Y,64666,28.9,19.3
6261,Drawing,27/01/1942,Y,86207,28.57505715,41.91008382
5975,Print,10/01/1974,N,77683,56,56
1533,Photograph,08/05/2014,N,185187,21.7487935,28.41630683
8254,Design,10/12/1999,Y,8305,29.6,20.8
7817,Drawing,10/05/2005,Y,121334,19.68503937,38.73507747
41829,Print,07/02/2013,N,169425,,
3832,Illustrated Book,06/10/1964,N,28411,27,21.5
5144,Design,19/10/2015,Y,198743,29.84505969,20.95504191
1975,Illustrated Book,06/04/1965,N,12550,10,9.2
710,Print,08/10/2008,Y,119700,21.3,15.5
107,Print,17/10/1978,Y,71823,75,54
30876,Drawing,04/04/2019,Y,299311,,
4048,Design,10/12/1999,Y,8095,29.8,21.1
4126,Illustrated Book,05/10/1972,N,15414,22.5,22
7166,Mies van der Rohe Archive,06/11/1974,N,106899,15.24003048,21.43129286
32031,Illustrated Book,30/03/2017,Y,220122,10.5,10
2361,Illustrated Book,03/11/1966,N,18871,46.3,31
5640,Print,28/10/1969,Y,74802,28.2,65.4
6032,Design,12/05/1943,N,5827,,
4546,Print,04/12/1979,Y,86736,58.8,49.8
7327,Design,,Y,1696,,86.3602
2981,Illustrated Book,06/10/1964,Y,26575,8.8,9.7
4514,Drawing,27/02/1935,Y,34349,14.6,20
5456,Photograph,27/03/1985,Y,46619,28.1,20.2
2590,Photograph,10/11/1971,Y,139573,33,46.3
3528,Print,12/03/1996,Y,138912,26,19.7
2361,Illustrated Book,03/11/1966,N,18877,24.1,56.2
710,Print,18/06/2008,Y,84640,24.9,19.9
4016,Illustrated Book,06/10/1964,Y,28912,20.5,12
4016,Illustrated Book,06/10/1964,Y,28979,33.5,25.6
28591,Drawing,10/05/2005,Y,95705,28,38.1000762
48050,Design,04/06/2015,N,192701,200,114
1646,Illustrated Book,06/10/1964,N,25443,23,15.2
6115,Photograph,,N,229533,35.4,27.9
665,Illustrated Book,06/10/1964,Y,21474,14.9,14
5569,Multiple,08/10/2008,N,138151,1.5,64
2002,Photograph,12/10/2000,N,56059,33,22
1801,Photograph,13/03/1980,N,52646,49.5,38
7056,Architecture,17/01/1995,Y,47,121.9,61
101,Design,18/02/1943,N,163165,,
9724,Design,01/04/1934,Y,3144,20.32,47.6251
3842,Illustrated Book,09/11/1965,N,25937,28.1,22.7
922,Illustrated Book,06/10/1964,Y,405475,18.4,18.3
4840,Drawing,17/05/2000,Y,35801,24.4475,21.9075
3860,Design,09/11/1965,Y,4543,5.08,1.27
4048,Design,10/12/1999,Y,8106,36.8,26.4
1646,Illustrated Book,06/10/1964,N,25297,5.6,5.1
2647,Print,05/03/1998,Y,62575,16.4,24
4929,Drawing,05/11/2018,N,289358,45.72009144,48.26009652
1554,Drawing,18/02/1943,Y,86108,22.2,21
595,Design,05/04/1940,Y,8870,193,96.5
3130,Print,19/12/1958,Y,67009,7.4,12
3213,Illustrated Book,12/10/1989,N,14997,35.2,27.8
1055,Illustrated Book,06/10/1964,N,22701,29.5,23.8
229,Photograph,06/03/1968,Y,40142,,
21,Print,10/01/1974,Y,77251,57,76.1
5497,Drawing,07/10/2009,Y,121700,47.94259589,60.96012192
7500,Illustrated Book,17/12/2014,Y,191069,21.6,14
3569,Illustrated Book,24/01/2001,Y,15550,21.4,13.9
1739,Illustrated Book,06/10/1964,N,25833,18.1,15
4671,Photograph,03/10/2011,Y,149073,23.9,18
5889,Drawing,17/06/1947,Y,34703,71.1,76.2
30912,Print,01/06/2006,N,103549,47,31.5
23392,Photograph,13/12/2001,Y,82810,50.1,62.2
5723,Architecture,25/10/1956,Y,3610,127.0003,190.1829
5623,Photograph,07/01/1970,N,44429,20.3,15.5
1156,Print,09/11/2000,Y,76399,149.5,120.5
5302,Sculpture,08/05/1973,Y,81108,266.3,217.5
1633,Drawing,10/10/1968,Y,85170,8.5725,6.985
229,Photograph,06/03/1968,N,39264,,
2002,Photograph,12/10/2000,N,57602,32.8,21.7
5053,Print,30/01/1953,N,60921,24.1,17.8
28,Illustrated Book,05/05/1982,N,11763,31.2,11.4
229,Photograph,06/03/1968,N,42177,,
5742,Photograph,26/02/1981,Y,44953,18.9,25.5
6041,Print,29/12/1942,Y,74200,64.6,50.6
24082,Illustrated Book,24/01/2001,N,22283,21.5,16
710,Illustrated Book,03/10/2012,Y,277746,32.5,24.5
6011,Design,17/03/1948,N,2691,8.3,22.2
861,Photograph,10/03/1977,Y,45182,19.1,24.2
7166,Mies van der Rohe Archive,,N,87325,15.24,21.59
44655,Video,30/03/2015,Y,190986,,
3201,Print,04/11/1992,Y,69689,37.8,24.5
5956,Photograph,09/06/1977,Y,50022,25,37
70943,Design,04/11/2019,Y,401452,44.76758954,29.21005842
1877,Photograph,07/06/1990,Y,50083,38.3,37.7
2678,Print,11/10/1966,Y,68901,76.7,56.4
3091,Design,17/03/1948,Y,2202,2.54,54.6101
30876,Drawing,04/04/2019,Y,299317,,
3072,Photograph,05/11/1969,Y,57431,34.3,26.4
3702,Illustrated Book,11/01/1966,N,10141,25.4,35
36505,Installation,13/01/2009,N,197771,,
8044,Photograph,02/10/2012,Y,164441,42.2,51
229,Photograph,06/03/1968,Y,43745,,
6011,Design,09/02/2012,Y,156166,50.8001016,31.7500635
5238,Photograph,15/12/1988,N,53463,89.3,69.6
5430,Illustrated Book,28/10/1969,Y,28797,49,49.8
47646,Video,07/11/2018,Y,283992,,
1777,Photograph,28/05/2015,Y,182794,18.4,24
2141,Sculpture,07/12/1976,Y,81632,59.7,
1000,Photograph,11/03/1993,Y,45347,24.7,16.9
31589,Illustrated Book,,N,283838,19.2,21.5
4930,Print,08/10/2008,N,137907,0,0
1674,Design,07/11/1962,Y,3146,,15.24
,(not assigned),08/10/2008,N,135299,5.4,4.8
3542,Drawing,24/01/1975,Y,38604,12.7,12.7
3542,Print,26/10/1982,Y,65283,20.3,27.6
27881,Design,09/02/2006,Y,126072,14.76377953,10.47752096
5970,Design,09/10/1957,Y,2757,14,
369,Illustrated Book,06/04/1965,N,11606,9.3,3.7
26336,Photograph,,N,229551,35.4,27.9
665,Illustrated Book,06/10/1964,Y,21338,17.9,16.7
60,Photograph,01/05/1968,N,58269,24.2,18.9
1175,Photograph,26/10/2017,N,222764,40.64008128,50.8001016
8595,Photograph,26/10/2017,Y,275293,5.08001016,5.08001016
12074,Drawing,01/04/2020,Y,405669,30.8,22.22504445
8383,Photograph,11/04/2007,Y,134893,20.32004064,25.4000508
4823,Print,18/01/1983,Y,64846,114.3,60.6
3814,Illustrated Book,29/09/1949,N,19128,16.1,11.3
922,Illustrated Book,06/12/1966,Y,404862,7.1,9.1
4975,Illustrated Book,24/01/2001,Y,91332,23,15.2
2717,Illustrated Book,06/10/1964,N,31917,28.5,45.3
4353,Illustrated Book,18/10/1967,N,32650,11.3,12.4
23390,Design,10/12/1999,Y,8583,27.9,21.4
5568,Drawing,05/11/2018,Y,289420,43.18008636,27.94005588
6338,Photograph,12/02/1975,Y,46160,23.8,18
6279,Print,10/10/1968,Y,76681,55.2,43.2
4609,Illustrated Book,06/10/1964,Y,29456,16.5,10.6
5053,Illustrated Book,06/10/1964,N,30245,23.2,17.2
42208,Photograph,16/01/1941,Y,45795,18.4,24.4
3197,Design,09/11/1965,Y,8371,95.8,62.7
28708,Drawing,10/05/2005,Y,96628,31.1151,23.1775
5749,Photograph,16/01/1941,N,83127,14.9,20.5
37145,Installation,02/10/2014,N,223588,,
2002,Photograph,12/10/2000,N,54986,28.5,19.1
7824,Video,10/12/2007,Y,114634,,
1325,Illustrated Book,10/01/1974,N,32428,57.4,77.7
665,Illustrated Book,06/10/1964,N,21738,4.8,13.3
2719,Illustrated Book,20/10/1987,Y,17066,21,20
5392,Photograph,13/06/1996,N,50699,112.5,74.9
3832,Illustrated Book,06/10/1964,N,28597,8.7,7.4
5809,Illustrated Book,06/04/1965,N,13872,23.5,19.2
3757,Illustrated Book,06/10/1964,N,28115,20.2,24
2374,Print,05/04/1940,Y,72585,32.2,22.5
5790,Illustrated Book,15/10/1986,N,16125,16,20.6
229,Photograph,06/03/1968,Y,41049,,
30849,Sculpture,20/05/2013,Y,165884,175.8953518,66.99263399
343,Photograph,14/02/2008,Y,113345,74.2951,93.6627
1492,Illustrated Book,06/10/1964,N,24105,3.6,4.2
7855,Photograph,10/05/2007,N,109448,40.6401,30.4801
710,Print,08/10/2008,N,172922,12.8,11.7
3756,Illustrated Book,06/10/1964,Y,28104,17.3,5.4
1447,Illustrated Book,06/10/1964,N,31030,26.9,17.8
34841,Video,15/10/2000,Y,118567,,
8042,Painting,30/04/2019,Y,299566,27.94005588,25.4000508
45185,Architecture,06/10/2014,Y,184824,14.60502921,46.35509271
1750,Illustrated Book,06/10/1964,N,25908,16.5,23.5
2491,Print,04/12/1969,Y,77047,46.5,27.8
6115,(not assigned),08/10/2008,N,135221,7.8,11.3
4192,Photograph,13/03/1944,N,44720,21,35.9
229,Photograph,06/03/1968,N,41568,,
3528,Print,07/03/2007,Y,108425,29.8,29.8
35728,Photograph,08/10/2008,N,147970,17.8,12
592,Print,04/12/1979,Y,75384,15.4,13
502,Drawing,18/03/1942,N,33564,0,0
6624,Illustrated Book,06/10/1964,N,31711,17.9,13
665,Illustrated Book,06/10/1964,N,155701,28,22.2
710,Illustrated Book,03/10/2012,Y,277765,32.5,24.5
2948,Drawing,05/11/2018,Y,289122,31.7500635,24.13004826
8595,Photograph,07/10/2010,N,174425,13.33502667,18.0975362
4054,Design,10/12/1999,Y,8165,15.9,14.6
229,Photograph,06/03/1968,N,41432,,
3317,Print,14/05/1987,Y,63173,22.9,10.2
8595,Photograph,07/10/2010,N,174423,13.33502667,18.0975362
7637,Video,30/08/2005,Y,106176,,
8033,Print,02/10/2014,Y,188847,46,37.5
649,Print,20/05/1999,N,134191,27.4,21.1
37934,Sculpture,07/06/2010,Y,134272,250,420
292,Illustrated Book,11/04/1967,N,15635,35,24.7
21,Print,10/01/1974,Y,77360,26.3,23.1
7166,Mies van der Rohe Archive,06/11/1974,Y,106312,20.955,29.5276
30855,Print,01/06/2006,N,103456,47,31.5
229,Photograph,06/03/1968,N,42291,,
6208,Design,27/10/1982,N,3717,16.5,
8595,Photograph,26/10/2017,Y,277295,5.08001016,5.08001016
3832,Illustrated Book,06/10/1964,N,28623,8.6,10.5
38678,Installation,13/10/2010,N,141889,9.048768098,9.048768098
196,Illustrated Book,09/01/1986,N,9450,,
25983,Print,10/10/2013,Y,181209,37.1,43.5
3723,Drawing,10/09/1985,Y,38272,76.2,56.2
23390,Design,12/05/1943,N,6275,,
3302,Illustrated Book,10/05/1966,N,15229,15.7,14.8
5053,Illustrated Book,29/09/1949,Y,16551,55,40.1
486,Painting,05/04/1940,Y,78503,65.1,54
710,Print,16/05/2011,Y,145763,140.5,42.5
31359,Print,01/06/2006,N,104819,47,31.5
4114,Drawing,07/10/2009,Y,182399,27.94005588,21.59004318
4126,Print,22/05/1978,Y,68958,41.5,27.5
2686,Illustrated Book,19/03/1956,Y,11120,17,15.8
3373,Photograph,15/06/1995,Y,55594,38,28.6
1888,Illustrated Book,06/04/1965,N,12528,37.1,19
41490,Video,02/05/2013,N,169760,,
2358,Photograph,14/02/2008,Y,114947,50.5,76.2
5145,Photograph,28/05/2015,Y,193861,,
37869,Drawing,08/10/2008,Y,131364,57,45
6399,Photograph,11/06/1998,N,53246,23.3,34.2
45094,Photograph,30/04/2020,Y,407396,39.37007874,59.05511811
8033,Print,02/10/2014,Y,188863,11.7,15.7
2229,Illustrated Book,03/05/1977,Y,288490,9.5,12.8
1633,Illustrated Book,06/10/1964,N,25130,27.7,18.8
3426,Print,10/05/1966,Y,156410,41.8,31.8
5332,Painting,16/04/2018,Y,280438,167.6403353,228.6004572
5223,Illustrated Book,16/04/1969,N,15954,23,19.4
1243,Print,25/10/1956,Y,66698,24.5,31.8
67458,Drawing,,Y,222384,25.4000508,36.83007366
1646,Print,24/05/1951,Y,67056,30.5,31.4
23390,Design,04/12/1957,N,6439,,
1633,Print,09/11/1965,Y,73554,47.5,41
3048,Drawing,13/02/2001,Y,109731,19,20.3
3567,Drawing,10/02/2004,Y,89947,27.9401,21.59
135,Photograph,09/10/1997,N,51804,16.3,24.2
20354,Photograph,09/06/2020,N,404818,24.8,17.7
49295,Frank Lloyd Wright Archive,,N,200886,,
8595,Photograph,,Y,405339,,
3409,Illustrated Book,06/10/1964,N,27048,29.3,20.5
8595,Photograph,07/10/2010,Y,141145,11.6,7.6
4161,Photograph,13/05/1982,N,47609,9,5.7
630,Print,03/10/2012,N,167416,35,25
3016,Illustrated Book,08/03/2006,Y,107050,10.16002032,10.16002032
511,Illustrated Book,06/10/1964,Y,20567,31.4,23.6
6194,Print,10/10/1955,N,66622,22.1,31.4
1402,Print,05/04/1940,Y,74361,29.7,46.2
7653,Photograph,11/03/1993,Y,45017,21.7,29.4
2944,Photograph,09/01/1992,N,44095,45.1,35.5
710,Print,18/06/2008,Y,84454,17.5,12.5
1055,Illustrated Book,06/10/1964,N,22443,11.5,18.2
1547,Drawing,29/10/1976,Y,37126,65.1,50.2
3435,Print,12/03/2008,Y,117874,27.6,21.2
1055,Illustrated Book,06/10/1964,N,22785,29.8,23.8
3870,Design,10/12/1981,Y,7818,41.5,31.5
6459,Frank Lloyd Wright Archive,,N,200809,48.26009652,93.98018796
4607,Illustrated Book,05/11/2018,Y,294532,26.6,20.8
3844,Design,06/04/1954,Y,2778,25.4001,25.4001
1777,Photograph,13/04/1933,Y,45680,10.7,14.4
2658,Drawing,06/03/1973,Y,34682,56.8,76.8
41,Photograph,19/02/1987,Y,44387,24.4,19.1
,(not assigned),08/10/2008,N,135635,0,0
86,Design,21/11/1951,Y,7620,82.5,40.6
2450,Print,09/02/1967,N,92989,,
1589,Illustrated Book,06/10/1964,N,25007,12.8,9.7
36944,Drawing,08/10/2008,N,140409,5.71501143,20.95504191
3579,Print,05/04/1940,N,76044,20.8,17.1
3323,Illustrated Book,06/10/1964,Y,21940,11.2,6.1
6971,Design,19/10/2015,N,198744,0,0
96,Design,05/11/1970,Y,3783,12.3825,8.3
756,Multiple,08/10/2008,Y,131954,6.7,19.5
1633,Print,09/11/1965,Y,94720,30.4,38.5
2105,Photograph,14/10/1999,Y,51638,30.7,20.5
3115,Illustrated Book,10/03/1964,Y,13671,6,7.9
,Work on Paper,17/10/2012,N,165756,69.8501397,50.8001016
5392,Photograph,14/12/1995,N,56495,215.9,152.4
1268,Illustrated Book,06/10/1964,Y,110921,16.2,11.4
3832,Illustrated Book,06/10/1964,Y,28332,25.4,17.5
5653,Print,10/01/1974,Y,77956,45.1,35.8
101,Design,18/02/1943,N,162854,,
924,Photograph,07/10/2009,Y,124494,14.5,22.1
2702,Architecture,15/04/2009,Y,127886,22.86004572,30.48006096
7166,Mies van der Rohe Archive,,Y,87340,15.24,21.59
2997,Illustrated Book,08/10/2008,N,277659,19.1,21
3048,Print,07/10/1965,Y,72701,51.8,40
1573,Photograph,11/10/1979,Y,57508,30.1,23.9
369,Print,13/12/1961,Y,68408,29.7,29.5
3528,Print,07/03/2007,Y,108423,31.8,31.7
1569,Print,10/01/1974,N,65277,58.7,48.8
6083,Illustrated Book,18/01/1989,N,9747,33.5,47.7
8595,Photograph,11/10/2007,Y,111513,10,6.7
3197,Print,04/11/1943,Y,72893,26.4,23.9
4609,Illustrated Book,06/10/1964,Y,29421,27,21.5
3130,Print,20/03/1941,Y,68495,14.3,9.6
5517,Photograph,23/10/1980,Y,55191,37.9,38.7
3373,Photograph,15/06/1995,Y,54483,32.4,14.4
26770,Print,17/11/2009,Y,133077,6.9,6.9
764,Print,28/10/1969,N,172304,,
8138,Photograph,14/12/1989,N,51662,29.5,56
24409,Illustrated Book,,N,283792,,
624,Painting,13/03/1979,Y,78648,70.5,96.2
229,Photograph,06/03/1968,N,39914,,
7166,Design,22/10/1976,Y,3224,83.8202,55
6020,Design,09/02/2012,Y,156140,71.12014224,99.06019812
3502,Design,22/02/2016,N,199334,,
6103,Print,18/02/1943,N,59871,31.7,23.4
8595,Photograph,26/10/2017,Y,277321,5.08001016,5.08001016
7928,Ephemera,08/06/2016,Y,206071,27.9,20.3
2558,Print,10/06/1941,Y,70376,29.9,35.6
2923,Print,07/10/1985,Y,66601,36.6,28.7
90865,Work on Paper,01/07/2005,N,105872,104.1402,69.8501
3592,Print,25/05/1983,Y,71146,76,38.1
229,Photograph,06/03/1968,N,42618,,
5145,Photograph,28/05/2015,Y,194212,,
24426,Illustrated Book,24/01/2001,N,29268,17.4,13.1
2923,Print,09/11/2000,Y,76442,41,27
769,Design,16/11/2009,Y,122197,83.7,49
2323,Photograph,09/01/1992,N,44035,22.7,29.9
3923,Print,18/02/1943,N,59877,,
3537,Print,07/05/1963,Y,65961,31.3,60.5
1764,Painting,07/12/1976,Y,80047,60.8,91.5
6971,Design,19/10/2015,Y,203232,19.68503937,12.7000254
4016,Sculpture,12/12/1978,Y,81906,67.3,35.6
4022,Photograph,09/10/2014,Y,187735,43.4,47.3
5963,Sculpture,06/10/2005,Y,100336,228.6005,210.8204
2107,Print,10/01/1974,Y,77734,35.1,39.7
4315,Photograph,24/02/1976,N,45335,19.5,24.6
6537,Illustrated Book,18/10/1967,N,32578,7.4,12.7
3650,Photograph,15/10/1992,Y,52933,32.9,22
511,Illustrated Book,06/10/1964,Y,20788,7.9,6.8
37145,Photograph,04/04/2019,N,393607,22.86004572,15.24003048
6165,Print,29/09/1949,Y,70430,46.1,33.9
258,Illustrated Book,29/09/1949,N,18443,16.2,11.1
1547,Illustrated Book,18/01/1983,N,14153,17.5,10.1
3266,Illustrated Book,30/05/1989,Y,11927,50.8,34.3
670,Print,26/10/1982,Y,64691,43.2,27.6
24409,Illustrated Book,06/10/1964,Y,197782,39,29.9
,Periodical,10/11/2010,N,144234,30.8,23.2
32250,Video,15/03/1994,Y,118374,,
1492,Illustrated Book,06/10/1964,N,23834,11.2,11.2
28997,Print,02/06/2005,Y,98753,186.2141,192.4054
710,Illustrated Book,20/05/1999,Y,130969,42.5,27.5
2045,Print,06/12/1971,N,72201,31.7,49.4
3000,Print,26/10/1982,Y,65127,60.6,59.7
1752,Illustrated Book,30/03/1971,N,16404,23.4,18
28553,Drawing,10/05/2005,Y,95450,30.4801,40.6401
75015,Photograph,24/10/2018,Y,292077,11.43002286,7.937515875
229,Photograph,06/03/1968,N,39215,,
4609,Illustrated Book,06/10/1964,Y,129230,31.7,42.2
8092,Drawing,10/05/2005,Y,95956,24.4475,31.1151
5451,Print,05/04/1940,Y,71408,19.3,15.9
2002,Photograph,13/12/2001,N,82815,37.8,37.5
1492,Illustrated Book,09/05/1975,N,12442,6.5,15
7166,Mies van der Rohe Archive,06/11/1974,N,106576,21.1138,29.6863
1547,Drawing,04/11/1983,N,37727,,
8219,Architecture,19/01/2000,Y,167,21.6,35.9
1172,Design,18/10/1967,Y,8959,74.9,50.1
1777,Photograph,13/04/1933,Y,45264,9.2,14.3
5086,Print,05/03/1970,Y,62650,1.3,2.4
1348,Illustrated Book,15/01/1981,Y,144781,14,13.5
3057,Design,30/11/1983,Y,8142,43.5,31.7
